EntryTime,Side,EntryPrice,ExitTime,ExitPrice,Reason,Exit_SL_Value,PnL_Points,PnL_INR
2025-02-01 09:35:00+05:30,BUY_CE,23549.8,2025-02-01 09:35:00+05:30,23562.8,SL Hit,23562.8,13.0,975.0
2025-02-01 09:40:00+05:30,BUY_CE,23558.85,2025-02-01 09:55:00+05:30,23575.5,SL Hit,23575.5,16.65,1248.75
2025-02-01 11:05:00+05:30,SELL_PE,23552.4,2025-02-01 11:10:00+05:30,23574.2,Initial SL Hit,23574.2,-21.8,-1635.0
2025-02-01 11:30:00+05:30,BUY_CE,23624.55,2025-02-01 11:35:00+05:30,23600.98,Initial SL Hit,23600.98,-23.57,-1767.75
2025-02-01 11:50:00+05:30,SELL_PE,23396.6,2025-02-01 11:50:00+05:30,23383.6,SL Hit,23383.6,13.0,975.0
2025-02-01 11:55:00+05:30,SELL_PE,23425.8,2025-02-01 11:55:00+05:30,23412.8,SL Hit,23412.8,13.0,975.0
2025-02-01 12:30:00+05:30,SELL_PE,23414.9,2025-02-01 12:35:00+05:30,23401.9,SL Hit,23401.9,13.0,975.0
2025-02-01 13:25:00+05:30,BUY_CE,23442.1,2025-02-01 13:25:00+05:30,23455.1,SL Hit,23455.1,13.0,975.0
2025-02-01 13:30:00+05:30,BUY_CE,23445.4,2025-02-01 13:30:00+05:30,23458.4,SL Hit,23458.4,13.0,975.0
2025-02-01 13:35:00+05:30,BUY_CE,23461.75,2025-02-01 13:50:00+05:30,23501.31,SL Hit,23501.31,39.56,2967.0
2025-02-01 13:55:00+05:30,BUY_CE,23495.25,2025-02-01 14:25:00+05:30,23537.6,SL Hit,23537.6,42.35,3176.25
2025-02-01 15:10:00+05:30,SELL_PE,23481.2,2025-02-01 15:20:00+05:30,23468.2,SL Hit,23468.2,13.0,975.0
2025-02-03 09:40:00+05:30,SELL_PE,23257.1,2025-02-03 09:50:00+05:30,23236.9,SL Hit,23236.9,20.2,1515.0
2025-02-03 10:45:00+05:30,BUY_CE,23314.1,2025-02-03 11:20:00+05:30,23328.6,SL Hit,23328.6,14.5,1087.5
2025-02-03 12:05:00+05:30,BUY_CE,23298.35,2025-02-03 12:15:00+05:30,23280.94,Initial SL Hit,23280.94,-17.41,-1305.75
2025-02-03 13:00:00+05:30,BUY_CE,23328.85,2025-02-03 13:15:00+05:30,23351.9,SL Hit,23351.9,23.05,1728.75
2025-02-03 14:10:00+05:30,BUY_CE,23346.6,2025-02-03 14:30:00+05:30,23359.6,SL Hit,23359.6,13.0,975.0
2025-02-03 14:45:00+05:30,SELL_PE,23331.65,2025-02-03 14:55:00+05:30,23350.66,Initial SL Hit,23350.66,-19.01,-1425.75
2025-02-03 15:05:00+05:30,BUY_CE,23375.4,2025-02-03 15:20:00+05:30,23357.09,Initial SL Hit,23357.09,-18.31,-1373.25
2025-02-04 09:30:00+05:30,BUY_CE,23510.6,2025-02-04 09:50:00+05:30,23571.86,SL Hit,23571.86,61.26,4594.5
2025-02-04 10:35:00+05:30,SELL_PE,23427.25,2025-02-04 10:40:00+05:30,23458.55,Initial SL Hit,23458.55,-31.3,-2347.5
2025-02-04 10:45:00+05:30,SELL_PE,23461.6,2025-02-04 10:55:00+05:30,23446.25,SL Hit,23446.25,15.35,1151.25
2025-02-04 11:25:00+05:30,BUY_CE,23529.2,2025-02-04 11:30:00+05:30,23542.2,SL Hit,23542.2,13.0,975.0
2025-02-04 11:35:00+05:30,BUY_CE,23557.05,2025-02-04 11:50:00+05:30,23588.15,SL Hit,23588.15,31.1,2332.5
2025-02-04 12:50:00+05:30,BUY_CE,23613.3,2025-02-04 12:50:00+05:30,23626.3,SL Hit,23626.3,13.0,975.0
2025-02-04 12:55:00+05:30,BUY_CE,23619.05,2025-02-04 13:40:00+05:30,23687.1,SL Hit,23687.1,68.05,5103.75
2025-02-04 13:50:00+05:30,BUY_CE,23704.1,2025-02-04 14:00:00+05:30,23676.6,Initial SL Hit,23676.6,-27.5,-2062.5
2025-02-04 14:20:00+05:30,SELL_PE,23642.8,2025-02-04 14:35:00+05:30,23672.38,Initial SL Hit,23672.38,-29.58,-2218.5
2025-02-04 14:50:00+05:30,BUY_CE,23726.4,2025-02-04 15:05:00+05:30,23750.95,SL Hit,23750.95,24.55,1841.25
2025-02-05 09:40:00+05:30,BUY_CE,23797.55,2025-02-05 09:50:00+05:30,23769.13,Initial SL Hit,23769.13,-28.42,-2131.5
2025-02-05 10:00:00+05:30,SELL_PE,23734.55,2025-02-05 10:25:00+05:30,23763.81,Initial SL Hit,23763.81,-29.26,-2194.5
2025-02-05 11:05:00+05:30,SELL_PE,23731.05,2025-02-05 11:20:00+05:30,23718.05,SL Hit,23718.05,13.0,975.0
2025-02-05 11:55:00+05:30,SELL_PE,23741.25,2025-02-05 12:10:00+05:30,23728.25,SL Hit,23728.25,13.0,975.0
2025-02-06 09:35:00+05:30,SELL_PE,23654.35,2025-02-06 09:50:00+05:30,23641.35,SL Hit,23641.35,13.0,975.0
2025-02-06 10:10:00+05:30,SELL_PE,23627.8,2025-02-06 11:05:00+05:30,23614.8,SL Hit,23614.8,13.0,975.0
2025-02-06 11:15:00+05:30,SELL_PE,23600.05,2025-02-06 12:10:00+05:30,23618.88,Initial SL Hit,23618.88,-18.83,-1412.25
2025-02-06 15:00:00+05:30,BUY_CE,23603.75,2025-02-06 15:25:00+05:30,23628.05,EOD Exit,23623.7,24.3,1822.5
2025-02-07 09:40:00+05:30,BUY_CE,23606.4,2025-02-07 10:00:00+05:30,23581.52,Initial SL Hit,23581.52,-24.88,-1866.0
2025-02-07 10:15:00+05:30,SELL_PE,23549.5,2025-02-07 10:15:00+05:30,23536.5,SL Hit,23536.5,13.0,975.0
2025-02-07 10:20:00+05:30,SELL_PE,23521.75,2025-02-07 10:25:00+05:30,23508.75,SL Hit,23508.75,13.0,975.0
2025-02-07 10:30:00+05:30,SELL_PE,23526.6,2025-02-07 10:40:00+05:30,23566.69,Initial SL Hit,23566.69,-40.09,-3006.75
2025-02-07 10:55:00+05:30,BUY_CE,23613.2,2025-02-07 11:10:00+05:30,23626.2,SL Hit,23626.2,13.0,975.0
2025-02-07 11:15:00+05:30,BUY_CE,23646.65,2025-02-07 11:30:00+05:30,23678.05,SL Hit,23678.05,31.4,2355.0
2025-02-07 12:05:00+05:30,SELL_PE,23611.05,2025-02-07 12:25:00+05:30,23579.2,SL Hit,23579.2,31.85,2388.75
2025-02-07 13:50:00+05:30,SELL_PE,23499.8,2025-02-07 14:00:00+05:30,23523.62,Initial SL Hit,23523.62,-23.82,-1786.5
2025-02-07 14:10:00+05:30,SELL_PE,23461.05,2025-02-07 14:15:00+05:30,23448.05,SL Hit,23448.05,13.0,975.0
2025-02-07 15:00:00+05:30,BUY_CE,23525.65,2025-02-07 15:20:00+05:30,23581.25,SL Hit,23581.25,55.6,4170.0
2025-02-10 09:30:00+05:30,SELL_PE,23443.2,2025-02-10 09:30:00+05:30,23430.2,SL Hit,23430.2,13.0,975.0
2025-02-10 09:35:00+05:30,SELL_PE,23427.7,2025-02-10 09:45:00+05:30,23414.22,SL Hit,23414.22,13.48,1011.0
2025-02-10 10:10:00+05:30,SELL_PE,23373.1,2025-02-10 10:15:00+05:30,23360.1,SL Hit,23360.1,13.0,975.0
2025-02-10 12:05:00+05:30,SELL_PE,23349.5,2025-02-10 13:15:00+05:30,23335.55,MACD/EMA Exit,23336.5,13.95,1046.25
2025-02-10 13:50:00+05:30,BUY_CE,23366.45,2025-02-10 14:00:00+05:30,23346.7,Initial SL Hit,23346.7,-19.75,-1481.25
2025-02-10 14:30:00+05:30,BUY_CE,23352.2,2025-02-10 14:45:00+05:30,23382.2,SL Hit,23382.2,30.0,2250.0
2025-02-10 14:50:00+05:30,BUY_CE,23390.25,2025-02-10 15:00:00+05:30,23403.25,SL Hit,23403.25,13.0,975.0
2025-02-11 09:30:00+05:30,SELL_PE,23310.5,2025-02-11 09:40:00+05:30,23334.1,Initial SL Hit,23334.1,-23.6,-1770.0
2025-02-11 09:50:00+05:30,SELL_PE,23300.7,2025-02-11 10:20:00+05:30,23273.25,SL Hit,23273.25,27.45,2058.75
2025-02-11 13:00:00+05:30,SELL_PE,23128.95,2025-02-11 13:15:00+05:30,23036.35,SL Hit,23036.35,92.6,6945.0
2025-02-11 14:05:00+05:30,SELL_PE,23001.95,2025-02-11 14:05:00+05:30,22988.95,SL Hit,22988.95,13.0,975.0
2025-02-11 14:50:00+05:30,BUY_CE,23112.55,2025-02-11 14:55:00+05:30,23078.54,Initial SL Hit,23078.54,-34.01,-2550.75
2025-02-11 15:05:00+05:30,BUY_CE,23079.45,2025-02-11 15:25:00+05:30,23070.5,EOD Exit,23040.53,-8.95,-671.25
2025-02-12 09:30:00+05:30,SELL_PE,22935.3,2025-02-12 09:35:00+05:30,22922.3,SL Hit,22922.3,13.0,975.0
2025-02-12 09:40:00+05:30,SELL_PE,22911.8,2025-02-12 09:40:00+05:30,22898.8,SL Hit,22898.8,13.0,975.0
2025-02-12 09:45:00+05:30,SELL_PE,22858.6,2025-02-12 10:05:00+05:30,22825.44,SL Hit,22825.44,33.16,2487.0
2025-02-12 10:45:00+05:30,BUY_CE,22941.55,2025-02-12 11:50:00+05:30,23046.6,SL Hit,23046.6,105.05,7878.75
2025-02-12 11:55:00+05:30,BUY_CE,23051.0,2025-02-12 11:55:00+05:30,23064.0,SL Hit,23064.0,13.0,975.0
2025-02-12 12:00:00+05:30,BUY_CE,23058.0,2025-02-12 12:30:00+05:30,23071.0,SL Hit,23071.0,13.0,975.0
2025-02-12 13:15:00+05:30,BUY_CE,23104.35,2025-02-12 13:20:00+05:30,23117.35,SL Hit,23117.35,13.0,975.0
2025-02-12 13:25:00+05:30,BUY_CE,23120.8,2025-02-12 13:30:00+05:30,23133.8,SL Hit,23133.8,13.0,975.0
2025-02-12 13:45:00+05:30,SELL_PE,23042.05,2025-02-12 14:00:00+05:30,23008.9,SL Hit,23008.9,33.15,2486.25
2025-02-12 14:05:00+05:30,SELL_PE,22965.15,2025-02-12 15:00:00+05:30,23004.2,Initial SL Hit,23004.2,-39.05,-2928.75
2025-02-12 15:05:00+05:30,BUY_CE,23043.95,2025-02-12 15:05:00+05:30,23056.95,SL Hit,23056.95,13.0,975.0
2025-02-12 15:10:00+05:30,BUY_CE,23051.55,2025-02-12 15:25:00+05:30,23057.8,EOD Exit,23021.02,6.25,468.75
2025-02-13 09:35:00+05:30,BUY_CE,23101.4,2025-02-13 09:35:00+05:30,23114.4,SL Hit,23114.4,13.0,975.0
2025-02-13 09:40:00+05:30,BUY_CE,23119.6,2025-02-13 10:05:00+05:30,23180.74,SL Hit,23180.74,61.14,4585.5
2025-02-13 12:20:00+05:30,SELL_PE,23190.6,2025-02-13 13:15:00+05:30,23163.1,SL Hit,23163.1,27.5,2062.5
2025-02-13 13:25:00+05:30,SELL_PE,23151.05,2025-02-13 13:25:00+05:30,23138.05,SL Hit,23138.05,13.0,975.0
2025-02-13 13:30:00+05:30,SELL_PE,23109.65,2025-02-13 13:40:00+05:30,23082.05,SL Hit,23082.05,27.6,2070.0
2025-02-13 13:45:00+05:30,SELL_PE,23057.8,2025-02-13 14:00:00+05:30,23083.34,Initial SL Hit,23083.34,-25.54,-1915.5
2025-02-13 14:35:00+05:30,SELL_PE,23023.35,2025-02-13 14:35:00+05:30,23010.35,SL Hit,23010.35,13.0,975.0
2025-02-14 10:00:00+05:30,BUY_CE,23070.65,2025-02-14 10:05:00+05:30,23083.65,SL Hit,23083.65,13.0,975.0
2025-02-14 10:20:00+05:30,BUY_CE,23078.3,2025-02-14 10:25:00+05:30,23034.02,Initial SL Hit,23034.02,-44.28,-3321.0
2025-02-14 10:35:00+05:30,SELL_PE,22951.75,2025-02-14 10:50:00+05:30,22897.68,SL Hit,22897.68,54.07,4055.25
2025-02-14 11:05:00+05:30,SELL_PE,22846.3,2025-02-14 11:10:00+05:30,22882.38,Initial SL Hit,22882.38,-36.08,-2706.0
2025-02-14 13:05:00+05:30,SELL_PE,22788.15,2025-02-14 13:15:00+05:30,22820.31,Initial SL Hit,22820.31,-32.16,-2412.0
2025-02-14 14:15:00+05:30,BUY_CE,22855.6,2025-02-14 14:20:00+05:30,22868.6,SL Hit,22868.6,13.0,975.0
2025-02-14 14:25:00+05:30,BUY_CE,22860.45,2025-02-14 14:45:00+05:30,22956.3,SL Hit,22956.3,95.85,7188.75
2025-02-17 09:30:00+05:30,SELL_PE,22805.55,2025-02-17 09:30:00+05:30,22792.55,SL Hit,22792.55,13.0,975.0
2025-02-17 09:35:00+05:30,SELL_PE,22776.3,2025-02-17 09:40:00+05:30,22763.3,SL Hit,22763.3,13.0,975.0
2025-02-17 10:25:00+05:30,BUY_CE,22827.3,2025-02-17 10:50:00+05:30,22914.02,SL Hit,22914.02,86.72,6504.0
2025-02-17 11:15:00+05:30,SELL_PE,22806.4,2025-02-17 11:40:00+05:30,22846.92,Initial SL Hit,22846.92,-40.52,-3039.0
2025-02-17 11:45:00+05:30,BUY_CE,22861.85,2025-02-17 12:00:00+05:30,22874.85,SL Hit,22874.85,13.0,975.0
2025-02-17 12:10:00+05:30,SELL_PE,22823.7,2025-02-17 12:20:00+05:30,22810.7,SL Hit,22810.7,13.0,975.0
2025-02-17 12:25:00+05:30,SELL_PE,22819.8,2025-02-17 12:40:00+05:30,22844.15,Initial SL Hit,22844.15,-24.35,-1826.25
2025-02-17 12:50:00+05:30,BUY_CE,22850.75,2025-02-17 12:50:00+05:30,22863.75,SL Hit,22863.75,13.0,975.0
2025-02-17 12:55:00+05:30,BUY_CE,22880.45,2025-02-17 13:00:00+05:30,22893.45,SL Hit,22893.45,13.0,975.0
2025-02-17 13:25:00+05:30,BUY_CE,22861.3,2025-02-17 13:45:00+05:30,22949.35,SL Hit,22949.35,88.05,6603.75
2025-02-17 15:00:00+05:30,BUY_CE,22950.7,2025-02-17 15:15:00+05:30,22963.7,SL Hit,22963.7,13.0,975.0
2025-02-18 09:30:00+05:30,SELL_PE,22878.4,2025-02-18 09:35:00+05:30,22907.2,Initial SL Hit,22907.2,-28.8,-2160.0
2025-02-18 10:10:00+05:30,SELL_PE,22894.45,2025-02-18 10:35:00+05:30,22828.21,SL Hit,22828.21,66.24,4968.0
2025-02-18 11:10:00+05:30,SELL_PE,22813.7,2025-02-18 11:30:00+05:30,22840.84,Initial SL Hit,22840.84,-27.14,-2035.5
2025-02-18 11:40:00+05:30,BUY_CE,22866.7,2025-02-18 11:45:00+05:30,22879.7,SL Hit,22879.7,13.0,975.0
2025-02-18 12:10:00+05:30,BUY_CE,22863.3,2025-02-18 12:35:00+05:30,22890.35,SL Hit,22890.35,27.05,2028.75
2025-02-18 13:10:00+05:30,BUY_CE,22871.85,2025-02-18 13:15:00+05:30,22884.85,SL Hit,22884.85,13.0,975.0
2025-02-18 13:20:00+05:30,BUY_CE,22884.25,2025-02-18 13:35:00+05:30,22897.25,SL Hit,22897.25,13.0,975.0
2025-02-18 14:25:00+05:30,BUY_CE,22947.5,2025-02-18 14:50:00+05:30,22960.5,SL Hit,22960.5,13.0,975.0
2025-02-19 09:50:00+05:30,BUY_CE,22967.45,2025-02-19 10:00:00+05:30,22982.05,SL Hit,22982.05,14.6,1095.0
2025-02-19 10:15:00+05:30,BUY_CE,23025.85,2025-02-19 10:20:00+05:30,23038.85,SL Hit,23038.85,13.0,975.0
2025-02-19 10:25:00+05:30,BUY_CE,23034.3,2025-02-19 10:30:00+05:30,23047.3,SL Hit,23047.3,13.0,975.0
2025-02-19 10:50:00+05:30,SELL_PE,22964.7,2025-02-19 11:00:00+05:30,22936.25,SL Hit,22936.25,28.45,2133.75
2025-02-19 11:05:00+05:30,SELL_PE,22945.7,2025-02-19 11:30:00+05:30,22974.54,Initial SL Hit,22974.54,-28.84,-2163.0
2025-02-19 12:00:00+05:30,BUY_CE,23005.7,2025-02-19 12:15:00+05:30,23018.7,SL Hit,23018.7,13.0,975.0
2025-02-19 12:25:00+05:30,SELL_PE,22969.4,2025-02-19 12:50:00+05:30,22943.3,SL Hit,22943.3,26.1,1957.5
2025-02-19 14:10:00+05:30,BUY_CE,22950.8,2025-02-19 14:15:00+05:30,22934.54,Initial SL Hit,22934.54,-16.26,-1219.5
2025-02-19 14:20:00+05:30,SELL_PE,22885.0,2025-02-19 14:30:00+05:30,22871.85,SL Hit,22871.85,13.15,986.25
2025-02-19 14:55:00+05:30,BUY_CE,22917.8,2025-02-19 15:15:00+05:30,22939.15,SL Hit,22939.15,21.35,1601.25
2025-02-20 10:15:00+05:30,BUY_CE,22887.3,2025-02-20 10:20:00+05:30,22900.3,SL Hit,22900.3,13.0,975.0
2025-02-20 10:30:00+05:30,BUY_CE,22893.0,2025-02-20 11:20:00+05:30,22906.0,SL Hit,22906.0,13.0,975.0
2025-02-21 09:30:00+05:30,SELL_PE,22889.1,2025-02-21 10:20:00+05:30,22743.3,SL Hit,22743.3,145.8,10935.0
2025-02-21 11:35:00+05:30,BUY_CE,22807.7,2025-02-21 12:05:00+05:30,22784.46,Initial SL Hit,22784.46,-23.24,-1743.0
2025-02-21 12:20:00+05:30,BUY_CE,22801.2,2025-02-21 12:40:00+05:30,22814.45,SL Hit,22814.45,13.25,993.75
2025-02-21 13:00:00+05:30,SELL_PE,22769.3,2025-02-21 13:30:00+05:30,22756.3,SL Hit,22756.3,13.0,975.0
2025-02-21 13:40:00+05:30,SELL_PE,22735.6,2025-02-21 13:45:00+05:30,22722.6,SL Hit,22722.6,13.0,975.0
2025-02-21 14:05:00+05:30,BUY_CE,22770.5,2025-02-21 14:20:00+05:30,22783.5,SL Hit,22783.5,13.0,975.0
2025-02-21 14:40:00+05:30,BUY_CE,22787.85,2025-02-21 15:15:00+05:30,22802.7,SL Hit,22802.7,14.85,1113.75
2025-02-24 09:30:00+05:30,SELL_PE,22627.4,2025-02-24 09:45:00+05:30,22573.36,SL Hit,22573.36,54.04,4053.0
2025-02-24 11:45:00+05:30,BUY_CE,22614.65,2025-02-24 11:55:00+05:30,22598.65,Initial SL Hit,22598.65,-16.0,-1200.0
2025-02-24 13:00:00+05:30,BUY_CE,22585.55,2025-02-24 13:20:00+05:30,22568.82,Initial SL Hit,22568.82,-16.73,-1254.75
2025-02-24 13:35:00+05:30,SELL_PE,22535.45,2025-02-24 13:45:00+05:30,22522.45,SL Hit,22522.45,13.0,975.0
2025-02-24 14:15:00+05:30,BUY_CE,22558.5,2025-02-24 14:35:00+05:30,22571.5,SL Hit,22571.5,13.0,975.0
2025-02-24 14:40:00+05:30,BUY_CE,22571.9,2025-02-24 14:45:00+05:30,22584.9,SL Hit,22584.9,13.0,975.0
2025-02-24 14:50:00+05:30,BUY_CE,22575.3,2025-02-24 15:00:00+05:30,22558.7,Initial SL Hit,22558.7,-16.6,-1245.0
2025-02-25 09:35:00+05:30,BUY_CE,22601.2,2025-02-25 09:50:00+05:30,22615.3,SL Hit,22615.3,14.1,1057.5
2025-02-25 10:20:00+05:30,SELL_PE,22572.7,2025-02-25 11:00:00+05:30,22559.7,SL Hit,22559.7,13.0,975.0
2025-02-27 09:55:00+05:30,SELL_PE,22538.4,2025-02-27 12:10:00+05:30,22525.4,SL Hit,22525.4,13.0,975.0
2025-02-28 09:30:00+05:30,SELL_PE,22279.65,2025-02-28 09:40:00+05:30,22259.43,SL Hit,22259.43,20.22,1516.5
2025-02-28 12:40:00+05:30,SELL_PE,22169.1,2025-02-28 13:00:00+05:30,22118.3,SL Hit,22118.3,50.8,3810.0
2025-02-28 14:45:00+05:30,BUY_CE,22165.25,2025-02-28 14:45:00+05:30,22178.25,SL Hit,22178.25,13.0,975.0
2025-02-28 14:50:00+05:30,BUY_CE,22172.85,2025-02-28 15:00:00+05:30,22147.81,Initial SL Hit,22147.81,-25.04,-1878.0
2025-03-03 09:45:00+05:30,SELL_PE,22086.2,2025-03-03 09:55:00+05:30,22065.38,SL Hit,22065.38,20.82,1561.5
2025-03-03 10:00:00+05:30,SELL_PE,22041.2,2025-03-03 10:15:00+05:30,22025.53,SL Hit,22025.53,15.67,1175.25
2025-03-03 11:00:00+05:30,SELL_PE,22017.75,2025-03-03 12:10:00+05:30,22052.54,Initial SL Hit,22052.54,-34.79,-2609.25
2025-03-03 12:15:00+05:30,BUY_CE,22060.65,2025-03-03 12:25:00+05:30,22076.5,SL Hit,22076.5,15.85,1188.75
2025-03-03 12:30:00+05:30,BUY_CE,22103.7,2025-03-03 12:50:00+05:30,22142.7,SL Hit,22142.7,39.0,2925.0
2025-03-03 14:05:00+05:30,SELL_PE,22081.2,2025-03-03 14:10:00+05:30,22107.0,Initial SL Hit,22107.0,-25.8,-1935.0
2025-03-03 15:00:00+05:30,SELL_PE,22110.8,2025-03-03 15:25:00+05:30,22140.88,Initial SL Hit,22140.88,-30.08,-2256.0
2025-03-04 10:20:00+05:30,BUY_CE,22074.35,2025-03-04 10:55:00+05:30,22087.35,SL Hit,22087.35,13.0,975.0
2025-03-04 11:00:00+05:30,BUY_CE,22095.3,2025-03-04 11:15:00+05:30,22072.46,Initial SL Hit,22072.46,-22.84,-1713.0
2025-03-04 11:45:00+05:30,SELL_PE,22054.8,2025-03-04 11:55:00+05:30,22071.85,Initial SL Hit,22071.85,-17.05,-1278.75
2025-03-04 12:05:00+05:30,SELL_PE,22057.95,2025-03-04 13:05:00+05:30,22044.95,SL Hit,22044.95,13.0,975.0
2025-03-04 13:50:00+05:30,BUY_CE,22065.0,2025-03-04 14:00:00+05:30,22078.0,SL Hit,22078.0,13.0,975.0
2025-03-04 14:05:00+05:30,BUY_CE,22088.1,2025-03-04 14:10:00+05:30,22101.1,SL Hit,22101.1,13.0,975.0
2025-03-04 14:15:00+05:30,BUY_CE,22091.35,2025-03-04 15:25:00+05:30,22080.3,EOD Exit,22074.94,-11.05,-828.75
2025-03-05 09:30:00+05:30,BUY_CE,22208.95,2025-03-05 09:50:00+05:30,22253.8,SL Hit,22253.8,44.85,3363.75
2025-03-05 11:45:00+05:30,BUY_CE,22353.0,2025-03-05 11:50:00+05:30,22366.0,SL Hit,22366.0,13.0,975.0
2025-03-05 13:05:00+05:30,SELL_PE,22344.25,2025-03-05 13:45:00+05:30,22311.75,SL Hit,22311.75,32.5,2437.5
2025-03-05 14:50:00+05:30,BUY_CE,22353.15,2025-03-05 15:00:00+05:30,22334.19,Initial SL Hit,22334.19,-18.96,-1422.0
2025-03-06 09:35:00+05:30,SELL_PE,22310.6,2025-03-06 09:50:00+05:30,22259.12,SL Hit,22259.12,51.48,3861.0
2025-03-06 10:15:00+05:30,BUY_CE,22361.75,2025-03-06 10:30:00+05:30,22374.75,SL Hit,22374.75,13.0,975.0
2025-03-06 10:35:00+05:30,BUY_CE,22363.95,2025-03-06 11:10:00+05:30,22445.55,SL Hit,22445.55,81.6,6120.0
2025-03-06 11:15:00+05:30,BUY_CE,22423.5,2025-03-06 11:15:00+05:30,22436.5,SL Hit,22436.5,13.0,975.0
2025-03-06 11:30:00+05:30,SELL_PE,22352.6,2025-03-06 11:30:00+05:30,22339.6,SL Hit,22339.6,13.0,975.0
2025-03-06 11:50:00+05:30,BUY_CE,22405.65,2025-03-06 12:05:00+05:30,22418.65,SL Hit,22418.65,13.0,975.0
2025-03-06 12:25:00+05:30,BUY_CE,22428.5,2025-03-06 12:30:00+05:30,22441.5,SL Hit,22441.5,13.0,975.0
2025-03-06 12:40:00+05:30,BUY_CE,22447.2,2025-03-06 12:40:00+05:30,22460.2,SL Hit,22460.2,13.0,975.0
2025-03-06 12:45:00+05:30,BUY_CE,22451.5,2025-03-06 12:55:00+05:30,22475.9,SL Hit,22475.9,24.4,1830.0
2025-03-06 13:50:00+05:30,BUY_CE,22507.65,2025-03-06 14:00:00+05:30,22520.65,SL Hit,22520.65,13.0,975.0
2025-03-06 15:00:00+05:30,BUY_CE,22550.6,2025-03-06 15:25:00+05:30,22530.17,Initial SL Hit,22530.17,-20.43,-1532.25
2025-03-07 09:40:00+05:30,SELL_PE,22497.3,2025-03-07 09:40:00+05:30,22484.3,SL Hit,22484.3,13.0,975.0
2025-03-07 09:45:00+05:30,SELL_PE,22503.95,2025-03-07 09:45:00+05:30,22490.95,SL Hit,22490.95,13.0,975.0
2025-03-07 10:05:00+05:30,BUY_CE,22584.9,2025-03-07 10:20:00+05:30,22612.48,SL Hit,22612.48,27.58,2068.5
2025-03-07 11:15:00+05:30,BUY_CE,22618.8,2025-03-07 11:15:00+05:30,22631.8,SL Hit,22631.8,13.0,975.0
2025-03-07 11:20:00+05:30,BUY_CE,22619.75,2025-03-07 11:35:00+05:30,22596.71,Initial SL Hit,22596.71,-23.04,-1728.0
2025-03-07 11:45:00+05:30,SELL_PE,22548.8,2025-03-07 12:20:00+05:30,22521.75,SL Hit,22521.75,27.05,2028.75
2025-03-07 12:50:00+05:30,SELL_PE,22534.65,2025-03-07 13:15:00+05:30,22557.95,Initial SL Hit,22557.95,-23.3,-1747.5
2025-03-07 13:20:00+05:30,BUY_CE,22561.0,2025-03-07 13:40:00+05:30,22574.0,SL Hit,22574.0,13.0,975.0
2025-03-07 13:55:00+05:30,SELL_PE,22533.45,2025-03-07 14:10:00+05:30,22552.45,Initial SL Hit,22552.45,-19.0,-1425.0
2025-03-07 14:15:00+05:30,BUY_CE,22567.15,2025-03-07 14:50:00+05:30,22596.6,SL Hit,22596.6,29.45,2208.75
2025-03-07 15:10:00+05:30,SELL_PE,22556.85,2025-03-07 15:25:00+05:30,22536.95,EOD Exit,22540.35,19.9,1492.5
2025-03-10 09:30:00+05:30,BUY_CE,22597.3,2025-03-10 09:55:00+05:30,22661.25,SL Hit,22661.25,63.95,4796.25
2025-03-10 10:25:00+05:30,SELL_PE,22607.95,2025-03-10 10:40:00+05:30,22634.62,Initial SL Hit,22634.62,-26.67,-2000.25
2025-03-10 11:05:00+05:30,SELL_PE,22618.35,2025-03-10 11:35:00+05:30,22637.65,Initial SL Hit,22637.65,-19.3,-1447.5
2025-03-10 12:15:00+05:30,SELL_PE,22576.0,2025-03-10 12:30:00+05:30,22590.84,Initial SL Hit,22590.84,-14.84,-1113.0
2025-03-10 13:00:00+05:30,BUY_CE,22607.2,2025-03-10 13:15:00+05:30,22591.84,Initial SL Hit,22591.84,-15.36,-1152.0
2025-03-10 13:35:00+05:30,SELL_PE,22580.6,2025-03-10 13:50:00+05:30,22542.9,SL Hit,22542.9,37.7,2827.5
2025-03-10 14:20:00+05:30,SELL_PE,22486.8,2025-03-10 14:45:00+05:30,22439.65,SL Hit,22439.65,47.15,3536.25
2025-03-11 10:10:00+05:30,BUY_CE,22422.55,2025-03-11 10:25:00+05:30,22435.55,SL Hit,22435.55,13.0,975.0
2025-03-11 10:55:00+05:30,BUY_CE,22450.7,2025-03-11 10:55:00+05:30,22463.7,SL Hit,22463.7,13.0,975.0
2025-03-11 11:00:00+05:30,BUY_CE,22479.55,2025-03-11 11:15:00+05:30,22451.1,Initial SL Hit,22451.1,-28.45,-2133.75
2025-03-11 11:50:00+05:30,BUY_CE,22444.85,2025-03-11 12:45:00+05:30,22457.85,SL Hit,22457.85,13.0,975.0
2025-03-11 13:45:00+05:30,BUY_CE,22477.85,2025-03-11 14:00:00+05:30,22493.15,SL Hit,22493.15,15.3,1147.5
2025-03-11 14:50:00+05:30,SELL_PE,22479.65,2025-03-11 14:55:00+05:30,22496.12,Initial SL Hit,22496.12,-16.47,-1235.25
2025-03-12 09:30:00+05:30,SELL_PE,22473.2,2025-03-12 09:30:00+05:30,22460.2,SL Hit,22460.2,13.0,975.0
2025-03-12 10:00:00+05:30,SELL_PE,22430.1,2025-03-12 10:15:00+05:30,22417.1,SL Hit,22417.1,13.0,975.0
